-23.5587	-46.625
-22.925	-43.225
-19.915	-43.915
-30.05	-51.2
-8.0756	-34.9156
-3.75	-38.58
-12.97	-38.48
-25.42	-49.32
-1.45	-48.48
-16.72	-49.3
-3.1	-60
-20.324	-40.366
-9.62	-35.73
-5.78	-35.24
-2.516	-44.266
-27.58	-48.52
-7.1011	-34.8761
-5.095	-42.78
-15.5696	-56.085
-20.45	-54.6166
-10.9	-37.12
0.033	-51.05
-8.75	-63.9
-9.9666	-67.8
-10.2377	-48.2878
2.8161	-60.666
